energy	total	s	p	d
-2.8660826032540676	1.0001535899951415	0.04104474524433807	0.3175357757709905	0.40391786290853676
-2.848560700876096	0.9941729154064292	0.03953233790859346	0.33106608534603027	0.38774601718146207
-2.831038798498123	0.9892132968722336	0.038063971327813584	0.3448786794337015	0.37198850292707175
-2.8135168961201504	0.9852804789915984	0.03663889442395362	0.3589612947128222	0.3566478211687011
-2.7959949937421777	0.9823766742220882	0.0352563450085669	0.3733004571227018	0.34172560346481023
-2.778473091364205	0.9805004454650657	0.03391555111690205	0.3878814793047052	0.3272226437557551
-2.7609511889862333	0.9796466006577031	0.0326157323065815	0.4026884632138058	0.313138931455744
-2.7434292866082606	0.9798061007744175	0.03135610091985147	0.4177043080929486	0.2994736856161941
-2.725907384230288	0.9809659826185647	0.030135863308509286	0.43291072397803254	0.286225389989436
-2.708385481852316	0.9831092977478733	0.028954221020725104	0.44828825087421165	0.2733918288251392
-2.6908635794743434	0.9862150688237437	0.027810371949086796	0.46381628371504446	0.2609701232359747
-2.6733416770963707	0.9902582646048628	0.026703511439304634	0.47947310318501163	0.24895676797376698
-2.655819774718398	0.995209794719476	0.02563283335911585	0.4952359124532483	0.23734766846268474
-2.6382978723404253	1.0010365252481903	0.024597531127032272	0.5110808798321216	0.22613817794185773
-2.6207759699624535	1.0077013160306347	0.023596798700672838	0.5269831873388336	0.21532313457608088
-2.603254067584481	1.0151630804752079	0.022629831524517273	0.54291708510172	0.20489689839994413
-2.585732165206508	1.0233768685022209	0.021695827437010793	0.5588559515155863	0.19485338796777332
-2.5682102628285364	1.032293973087985	0.02079398753703615	0.5747723590126184	0.1851861165890651
-2.5506883604505637	1.041862060701909	0.019923517009855608	0.5906381452772872	0.17588822803667836
-2.533166458072591	1.0520253257419794	0.019083625912706476	0.6064244896956118	0.16695253162278542
-2.5156445556946183	1.0627246688775764	0.01827352992030973	0.6221019947914451	0.1583715365454546
-2.4981226533166456	1.0738978990043184	0.017492451030626386	0.6376407723653315	0.15013748541671013
-2.480600750938674	1.0854799583054622	0.016739618231264918	0.6530105340153591	0.14224238689090388
-2.463078848560701	1.0974031697004474	0.016014268127008558	0.6681806856845283	0.13467804732022665
-2.4455569461827285	1.1095975057457348	0.015315645528994082	0.6831204258457958	0.1274361013721171
-2.4280350438047567	1.1219908778385221	0.014643004006130035	0.6977988469044936	0.12050804155116604
-2.410513141426784	1.1345094443626396	0.013995606399397518	0.7121850393684315	0.11388524657582111
-2.3929912390488113	1.1470779362104755	0.013372725299726398	0.7262481983090671	0.10755900856774343
-2.3754693366708386	1.1596199979176425	0.012773643490185477	0.7399577316128851	0.10152055901899619
-2.357947434292866	1.1720585424607175	0.012197654353268257	0.753283369500779	0.09576109350936414
-2.340425531914894	1.1843161175952983	0.011644062244094276	0.766195274775071	0.09027179515295897
-2.3229036295369214	1.1963152814540456	0.011112182830380828	0.7786641532389948	0.08504385675983268
-2.3053817271589487	1.2079789849846372	0.010601343400071753	0.7906613637221823	0.08006850170460943
-2.287859824780977	1.2192309586876504	0.010110883137536983	0.8021590271381338	0.07533700350009431
-2.2703379224030042	1.229996101016183	0.009640153369281574	0.8131301339958716	0.07084070407945164
-2.2528160200250316	1.2402008657242	0.009188517780123846	0.8235486497881201	0.0665710307958306
-2.235294117647059	1.2497736454005104	0.008755352600819513	0.8333896176824827	0.06251951215324295
-2.217772215269086	1.2586451484010646	0.008340046768123803	0.8426292579501731	0.05867779228707581
-2.2002503128911144	1.2667487663947752	0.00794200205829482	0.8512450635789754	0.055037644216834575
-2.1827284105131417	1.274020929767747	0.007560633195049817	0.8592158915331449	0.05159098189755432
-2.165206508135169	1.2804014481879042	0.007195367932992348	0.8665220491428819	0.04832987109981159
-2.147684605757197	1.2858338337163537	0.006845647117530428	0.8731453751297161	0.045246539151387356
-2.1301627033792245	1.290265603962887	0.0065109247223069785	0.8790693148014312	0.04233338357640813
-2.112640801001252	1.2936485629200485	0.006190667865161713	0.8842789889809293	0.03958297967021881
-2.095118898623279	1.29593905727197	0.005884356803638724	0.8887612562674394	0.03698808705032224
-2.0775969962453065	1.2970982061592222	0.005591484911048113	0.8925047682654804	0.03454165522548239
-2.0600750938673347	1.2970921025875009	0.005311558634080858	0.89550001745674	0.032236828226527806
-2.042553191489362	1.2958919848939507	0.005044097432965673	0.8977393774322455	0.03006694834352658
-2.0250312891113893	1.2934743769280483	0.004788633705144116	0.8992171352465529	0.028025559014852996
-2.0075093867334175	1.289821195861626	0.0045447126934258526	0.8999295157018476	0.02610640691423164
-1.9899874843554448	1.2849198268121091	0.004311892379570303	0.8998746974174856	0.02430344328215514
-1.9724655819774721	1.2787631637414265	0.004089743364223791	0.8990528205892393	0.02261082454813662
-1.9549436795994994	1.271349616377339	0.003877848734122238	0.8974659863919894	0.021022912290087598
-1.9374217772215268	1.262683083190972	0.0036758039174501706	0.8951182480294202	0.01953427257673867
-1.919899874843555	1.2527728907510354	0.0034832165282253913	0.8920155934840873	0.01813967473844413
-1.9023779724655823	1.2416337000583573	0.0032997062005569646	0.888165920070602	0.01683408961095845
-1.8848560700876096	1.2292853807409634	0.0031249044136013216	0.883579000943296	0.015612687295859393
-1.8673341677096378	1.2157528542568279	0.0029584543080174467	0.8782664437571587	0.014470834480228286
-1.849812265331665	1.2010659075059136	0.002800010494698033	0.8722416417267821	0.013404091357008827
-1.8322903629536924	1.1852589784923346	0.002649238856528592	0.8655197173721114	0.012408208186161002
-1.8147684605757197	1.1683709158989921	0.0025058163439009656	0.8581174592816717	0.011479121535320163
-1.797246558197747	1.1504447146385428	0.002369430764682127	0.8500532522633254	0.010612950237186582
-1.7797246558197752	1.1315272296240557	0.002239780569313072	0.84134700128921	0.00980599109931141
-1.7622027534418025	1.1116688701584319	0.0021165746316862705	0.8320200496750548	0.009054714400331914
-1.7446808510638299	1.090923277472263	0.0019995320264239213	0.8220950919643639	0.008355759205053668
-1.727158948685858	1.069346988044057	0.0018883818031526656	0.8115960820147435	0.007705928529087676
-1.7096370463078854	1.046999085414055	0.0017828627583440831	0.8005481368068256	0.007102184382046407
-1.6921151439299127	1.02394084325266	0.0016827232052640765	0.7889774365156079	0.006541642716586291
-1.67459324155194	1.000235362466714	0.001587720742547892	0.7769111213995143	0.006021568308870749
-1.6570713391739673	0.9759472051218547	0.001497622021891767	0.764377186074019	0.0055393695943256665
-1.6395494367959955	0.9511420279273783	0.0014122025153264774	0.7514043717442115	0.005092593480874932
-1.6220275344180228	0.9258862179724265	0.0013312462825127202	0.7380220569742159	0.0046789201601871964
-1.6045056320400501	0.9002465333200635	0.0012545457384733655	0.7242601475709761	0.004296157935842139
-1.5869837296620783	0.8742897509603006	0.0011819014221530382	0.7101489661555812	0.0039422380857409315
-1.5694618272841057	0.8480823244961768	0.0011131217661714669	0.6957191419872008	0.0036152097745487163
-1.551939924906133	0.8216900537904476	0.0010480228681135513	0.681001501592925	0.0033132350304692446
-1.5344180225281603	0.7951777686363525	0.0009864282636759523	0.6660269607414756	0.0030345837992183937
-1.5168961201501876	0.768609028336723	0.0009281687019677058	0.6508264182801403	0.002777629086688753
-1.4993742177722158	0.7420458388835635	0.000873081923240465	0.6354306523325234	0.0025408422004819984
-1.4818523153942431	0.7155483892277767	0.0008210124393027237	0.6198702193300347	0.002322788099234433
-1.4643304130162704	0.6891748079184061	0.0007718113168518841	0.6041753563227726	0.0021221208574736953
-1.4468085106382986	0.6629809411750752	0.0007253359639380014	0.5883758869857396	0.0019375792526230156
-1.429286608260326	0.6370201532388873	0.0006814499197538656	0.5725011317045835	0.0017679824797148598
-1.4117647058823533	0.6113431496282414	0.0006400226479275156	0.5565798220914687	0.0016122259983876513
-1.3942428035043806	0.5859978237092078	0.0006009293334753433	0.5406400202465654	0.0014692775158179762
-1.3767209011264079	0.5610291267776668	0.0005640506835568581	0.5247090430443809	0.0013381731083862245
-1.359198998748436	0.5364789616443475	0.0005292727321556523	0.5088133916869363	0.0012180134840841413
-1.3416770963704634	0.5123860995162473	0.000496486648795368	0.49297868672801365	0.0011079603869484694
-1.3241551939924907	0.4887861197804894	0.0004655885513844201	0.4772296087346335	0.001007233144143606
-1.306633291614519	0.4657113721209666	0.0004364793232688272	0.46158984471382347	0.0009151053557167638
-1.2891113892365462	0.443190960235677	0.00040906443455887906	0.44608204039498767	0.000830901726510098
-1.2715894868585735	0.42125074627451825	0.00038325376778239805	0.43072775842097694	0.0007539950392333701
-1.2540675844806008	0.3999133749844393	0.00035896144790501395	0.4155474424645617	0.000683803267276263
-1.2365456821026282	0.3791983164320701	0.00033610567674631205	0.400560387251744	0.0006197868254695242
-1.2190237797246564	0.3591219260736135	0.0003146085718097165	0.38578471443934104	0.0005614459566862797
-1.2015018773466837	0.33969752085826294	0.00029439600953367294	0.3712373542618127	0.0005083182519072743
-1.183979974968711	0.32093546998474975	0.0002753974729620321	0.35693403283156566	0.0004599763011541203
-1.1664580725907392	0.30284329888060835	0.00025754590382246145	0.34288926494808064	0.00041602547252076117
-1.1489361702127665	0.2854258049401638	0.00024077755899327676	0.32911635224438934	0.0003761018164031605
-1.1314142678347938	0.26868518353948273	0.000225031871331239	0.31562738647475763	0.00033987009193858493
-1.1138923654568211	0.25262116284390956	0.0002102513148255445	0.30243325772499074	0.00030702191261657887
-1.0963704630788484	0.23723114593561656	0.00019638127403653717	0.2895436673067352	0.0002772740080120633
-1.0788485607008766	0.2225103588137616	0.0001833699177714557	0.27696714507945913	0.00025036659861470427
-1.061326658322904	0.20845200285739565	0.000171168076943862	0.26471107092856244	0.00022606188078617832
-1.0438047559449313	0.1950474103900599	0.0001597291265582217	0.25278170011528783	0.00020414261896623573
-1.0262828535669595	0.1822862020437975	0.0001490088717563968	0.2411841922037397	0.00018441084236793336
-1.0087609511889868	0.17015644468792124	0.00013896543785859311	0.22992264326240416	0.00016668664355046298
-0.9912390488110141	0.15864480876297934	0.00012955916432750328	0.2190001210319957	0.00015080707643307198
-0.9737171464330414	0.14773672394167955	0.00012075250258100832	0.20841870274818564	0.00013662515151420933
-0.9561952440550687	0.13741653212483396	0.00011250991757584723	0.1981795153067482	0.00012400892628498485
-0.9386733416770969	0.1276676368703651	0.00010479779308206616	0.18828277745974337	0.00011284068907382987
-0.9211514392991242	0.11847264844589445	9.758434056584775e-05	0.17872784373446984	0.00010301623482885294
-0.9036295369211516	0.10981352378925828	9.083951159645127e-05	0.16951324977194812	9.444423163451207e-05
-0.8861076345431798	0.10167170075533445	8.4534913691435e-05	0.16063675878845857	8.70456770687876e-05
-0.8685857321652071	0.09402822612084914	7.864372951311149e-05	0.15209540887209533	8.075344383498754e-05
-0.8510638297872344	0.08686387691038361	7.314063932823771e-05	0.14388556083619888	7.551191444749637e-05
-0.8335419274092617	0.08015927469576492	6.800174664226253e-05	0.13600294636276108	7.12767051121916e-05
-0.816020025031289	0.07389499260668711	6.320450691905092e-05	0.12844271618133982	6.801447931877075e-05
-0.7984981226533172	0.06805165487204584	5.872765929682652e-05	0.12119948804246651	6.57028520527256e-05
-0.7809762202753445	0.06261002878855858	5.4551161211116674e-05	0.11426739425886125	6.43303859380114e-05
-0.7634543178973718	0.05755110908529751	5.065612583575449e-05	0.10764012860282637	6.389668103628498e-05
-0.7459324155194	0.05285619471939691	4.7024762253426844e-05	0.10131099236379493	6.441256045359488e-05
-0.7284105131414274	0.048506958199158075	4.3640318267894694e-05	0.09527293938605898	6.59003543390789e-05
-0.7108886107634547	0.04448550758584311	4.048702577080097e-05	0.08951861992301342	6.839428530092954e-05
-0.693366708385482	0.040774441374521235	3.7550048576916576e-05	0.08404042316069928	7.194095871079607e-05
-0.6758448060075093	0.03735689649739346	3.481543264275695e-05	0.07883051827990004	7.659996181688496e-05
-0.6583229036295375	0.03421658973009415	3.2270058584699674e-05	0.07388089394238996	8.244457603604213e-05
-0.6408010012515648	0.03133785281267215	2.990159641404523e-05	0.0691833961030508	8.956260724354801e-05
-0.6232790988735921	0.028705661622459317	2.7698462407877483e-05	0.06472976406536775	9.805733932343368e-05
-0.6057571964956203	0.026305659756044035	2.564977803607743e-05	0.06051166471315784	0.00010804861667877275
-0.5882352941176476	0.024124176892367743	2.3745330866427715e-05	0.056520724866232115	0.00011967406182715357
-0.570713391739675	0.022148242318833895	2.1975537371392236e-05	0.05274856172193139	0.00013309043461765918
-0.5531914893617023	0.020365594007598332	2.0331407561861242e-05	0.04918681135805081	0.00014847513999804285
-0.5356695869837296	0.018764683630256778	1.8804511374911646e-05	0.04582715528553355	0.00016602789162980389
-0.5181476846057578	0.017334677896317218	1.738694674443259e-05	0.0426613450514002	0.00018597253898966802
-0.5006257822277851	0.016065456594528873	1.607130928529739e-05	0.039681224903665116	0.00020855906590318128
-0.4831038798498124	0.014947607706717539	1.4850663523626658e-05	0.03687875254044044	0.0002340657687239274
-0.4655819774718406	0.013972419951627563	1.37185156075635e-05	0.03424601797501422	0.00026280162259413923
-0.4480600750938679	0.013131873101777164	1.2668787434877844e-05	0.031775260557415315	0.0002951088443924821
-0.43053817271589523	0.01241862639985646	1.1695792135615803e-05	0.029458884200825902	0.0003313656610854782
-0.41301627033792254	0.011826005383091306	1.0794210849911199e-05	0.027289470868177894	0.0003719892922430746
-0.39549436795994986	0.011347987404600244	9.959070742975462e-06	0.025259792380394046	0.0004174391554481071
-0.37797246558197806	0.010979186120397942	9.185724201171775e-06	0.0233628206130089	0.0004682203032159082
-0.36045056320400537	0.010714835189647045	8.469829154955061e-06	0.02159173615236089	0.0005248870998353173
-0.3429286608260327	0.01055077141430141	7.807330476322035e-06	0.019939935486211983	0.0005880471462369834
-0.3254067584480609	0.010483417522667775	7.194442400252403e-06	0.01840103680654945	0.0006583654605802178
-0.3078848560700882	0.010509764779865326	6.627631921441093e-06	0.016968884504502266	0.0007365689217161302
-0.2903629536921155	0.010627355586882478	6.103603119409453e-06	0.015637552438792474	0.000823450982023219
-0.2728410513141428	0.010834266209095831	5.619282366843579e-06	0.014401346059982726	0.0009198766553125571
-0.25531914893617014	0.011129089754878526	5.171804377736902e-06	0.013254803473023661	0.0010267877845535694
-0.23779724655819834	0.011510919505415338	4.758499053608296e-06	0.012192695520286503	0.0011452085930692372
-0.22027534418022565	0.011979332678167264	4.376879087726294e-06	0.011210024966438713	0.0012762515215823103
-0.20275344180225296	0.012534374688675435	4.024628288891774e-06	0.010302024865228401	0.0014211233520529686
-0.18523153942428117	0.013176543958634856	3.6995905879144127e-06	0.009464156186530822	0.0015811316176259276
-0.16770963704630848	0.013906777302447746	3.399759691462289e-06	0.00869210477992877	0.0017576912961930298
-0.1501877346683358	0.01472643590982419	3.123269349466928e-06	0.007981777748688822	0.0019523317830699401
-0.1326658322903631	0.01563729192845183	2.8683842037274182e-06	0.0073292993053020415	0.002166704136077139
-0.11514392991239042	0.016641515638313217	2.633491186777697e-06	0.006731006176827344	0.002402588583900825
-0.09762202753441862	0.017741663197888145	2.4170914414583396e-06	0.006183442625144238	0.0026619022859864353
-0.08010012515644593	0.01894066493222297	2.217792732969559e-06	0.0056833551439319455	0.0029467073293839834
-0.06257822277847325	0.020241814123658726	2.0343023264749406e-06	0.005227686890779753	0.0032592189449202865
-0.04505632040050145	0.02164875625785994	1.8654203045753564e-06	0.004813571909332976	0.0036018139218213317
-0.02753441802252876	0.023165478670637275	1.7100333001807065e-06	0.004438329192824176	0.003977039196450944
-0.010012515644556075	0.024796300534878166	1.567108621473102e-06	0.004099456636759318	0.0043876205871768445
0.007509386733415724	0.02654586312164956	1.4356887467790892e-06	0.0037946249249495383	0.004836471643531182
0.0250312891113893	0.02841912026516997	1.3148861682519475e-06	0.0035216713895294648	0.005326702573809287
0.0425531914893611	0.03042132895782589	1.2038785643077044e-06	0.0032785938821014845	0.005861629211062863
0.060075093867332896	0.03255803999869157	1.1019042817606237e-06	0.003063544689713279	0.006444781973110451
0.07759699624530647	0.03483508861704374	1.0082581095679404e-06	0.0028748245260321868	0.007079914767723972
0.09511889862327827	0.037258584991124846	9.222873270178197e-07	0.002710876624836678	0.007771013789584801
0.11264080100125184	0.03983490458184672	8.433880100817888e-07	0.002570280959817704	0.00852230615095878
0.13016270337922364	0.04257067820119738	7.710015805032889e-07	0.0024517486116809456	0.009338268283344307
0.14768460575719544	0.045472781735811915	7.04611583007781e-07	0.002354116300672207	0.010223634042643117
0.16520650813516902	0.04854832544741671	6.437406767993617e-07	0.002276341099921383	0.011183402445713041
0.18272841051314082	0.051804642773667794	5.879478282535842e-07	0.0022174953424181406	0.012222844961538025
0.2002503128911144	0.05524927855522599	5.368256924279273e-07	0.002176761731998998	0.01334751227573057
0.2177722152690862	0.05888997661771182	4.899981716911803e-07	0.002153428666442703	0.014563240442705589
0.235294117647058	0.06273466664047656	4.471181404209976e-07	0.0021468857786373944	0.015876156335700553
0.25281602002503156	0.0667914502478321	4.0786532533726633e-07	0.0021566196998000072	0.017292682300890136
0.27033792240300336	0.07106858626254128	3.719443316275913e-07	0.0021822100468915796	0.01881953991823568
0.28785982478097516	0.07557447506592499	3.390828055818075e-07	0.002223325634680007	0.020463752768460547
0.30538172715894873	0.08031764201387842	3.0902972498583016e-07	0.0022797209113491774	0.02223264810271326
0.32290362953692053	0.08530671986341515	2.8155380903208627e-07	0.0023512326151364886	0.02413385730914039
0.34042553191489233	0.09055043017003563	2.564420399854852e-07	0.0024377766481938185	0.026175315068794905
0.3579474342928659	0.09605756362222177	2.334982893013355e-07	0.0025393451627041645	0.028365257092110414
0.3754693366708377	0.1018369592857142	2.125420413254719e-07	0.0026560038532419043	0.030712216326654503
0.3929912390488113	0.10789748273688476	1.9340720811836946e-07	0.0027878894484321733	0.03322501752708825
0.4105131414267831	0.11424800307144485	1.7594102933501402e-07	0.002935207394137285	0.03591277007925013
0.4280350438047549	0.12089736878198012	1.6000305146144757e-07	0.003098229719670305	0.03878485897215183
0.44555694618272845	0.12785438250525213	1.454641810585251e-07	0.00327729307789913	0.04185093381441594
0.46307884856070025	0.13512777464793657	1.322058069938968e-07	0.0034727969495541135	0.04512089579541496
0.4806007509386738	0.14272617590739461	1.2011898695571725e-07	0.0036852020015813946	0.04860488249609535
0.4981226533166456	0.15065808871216604	1.0910369383683518e-07	0.003915028588985096	0.05231325046023688
0.5156445556946174	0.1589318576151791	9.906811785684077e-08	0.004162855389271809	0.05625655544377761
0.533166458072591	0.16755563868104487	8.992802055241443e-08	0.004429318158340172	0.06044553026780097
0.5506883604505628	0.17653736791733204	8.160613701437803e-08	0.004715108596445785	0.06489106020991738
0.5682102628285346	0.1858847288082955	7.403162298360558e-08	0.005020973312709613	0.06960415587905583
0.5857321652065082	0.19560511901811586	6.713954363815221e-08	0.005347712876521546	0.07459592353011647
0.60325406758448	0.2057056163393238	6.087040111121172e-08	0.0056961809441179005	0.07987753278754829
0.6207759699624518	0.21619294397064515	5.5169697974551054e-08	0.006067283448576485	0.08546018176067076
0.6382978723404253	0.2270734352169252	4.99875341054849e-08	0.00646197784147131	0.0913550595484099
0.6558197747183971	0.2383529977121524	4.5278234527802533e-08	0.006881272374460891	0.0975733061470871
0.6733416770963707	0.2500370772747378	4.100000597897376e-08	0.00732622540914399	0.10412596979188164
0.6908635794743425	0.2621306215120853	3.7114620107983575e-08	0.00779794474360143	0.11102396178052373
0.7083854818523143	0.2746380432991767	3.358712135074961e-08	0.00829758694415553	0.1182780088466556
0.7259073842302879	0.28756318426312644	3.0385557663862515e-08	0.008826356671009573	0.12589860316992219
0.7434292866082597	0.30090927841262105	2.748073242275166e-08	0.00938550598658585	0.13389595013023808
0.7609511889862333	0.3146789160576267	2.4845975907834946e-08	0.00997633363555593	0.142279913934633
0.7784730913642051	0.32887400817069334	2.2456934912202156e-08	0.010600184285749388	0.1510599612664736
0.7959949937421769	0.3434957513466938	2.0291379107286342e-08	0.011258447719343612	0.1602451031286472
0.8135168961201504	0.35854459352260787	1.832902289926454e-08	0.011952557963966711	0.16984383507416975
0.8310387984981222	0.3740202006232103	1.655136159892078e-08	0.012683992353598432	0.17986407603964205
0.848560700876094	0.3899214243020217	1.4941520811804667e-08	0.013454270509424349	0.1903131060187552
0.8660826032540676	0.4062462709495989	1.3484118034064844e-08	0.014264953231085977	0.2011975028344477
0.8836045056320394	0.42299187214324885	1.2165135512650032e-08	0.015117641289080296	0.21252307828924413
0.9011264080100112	0.4401544567133875	1.0971803496973767e-08	0.01601397410939228	0.22429481399348072
0.9186483103879848	0.4577293246019819	9.892493072933036e-09	0.016955628341791942	0.23651679719033314
0.9361702127659566	0.4757108226879054	8.916617829623571e-09	0.01794431630360262	0.24919215691469868
0.9536921151439302	0.4940923227524576	8.034543664485337e-09	0.01898178429114218	0.2623230008397537
0.971214017521902	0.5128662017556748	7.237506084193286e-09	0.0200698107514546	0.2759103531801814
0.9887359198998737	0.5320238245906038	6.517534406607108e-09	0.021210204307397455	0.28995409403459027
1.0062578222778473	0.5515555294780635	5.867382313753822e-09	0.022404801629613696	0.30445290056109
1.0237797246558191	0.5714506161588837	5.28046424733723e-09	0.023655465149413572	0.31940419038938517
1.0413016270337927	0.591697337034022	4.750797176855678e-09	0.024964080607113356	0.3348040676797831
1.0588235294117645	0.6122828913952475	4.27294730625958e-09	0.026332554430921154	0.3506472722439662
1.0763454317897363	0.6331934228805246	3.841981318358422e-09	0.027762810942041936	0.3669271321443108
1.0938673341677099	0.654414020278475	3.4534217870786907e-09	0.029256789382270526	0.3836355201874706
1.1113892365456817	0.6759287217956901	3.1032064163239302e-09	0.030816440760976657	0.40076281472407427
1.1289111389236535	0.6977205228890763	2.7876507907544024e-09	0.032443724519046355	0.4182978651594062
1.146433041301627	0.7197713877527949	2.503414348424128e-09	0.03414060500802732	0.4362279625697654
1.1639549436795988	0.7420622645360071	2.247469308018135e-09	0.03590904778344466	0.4545388158059027
1.1814768460575706	0.7645731043533581	2.017072304548217e-09	0.03775101571199671	0.4732145334483477
1.1989987484355442	0.7872828841350281	1.8097385069086012e-09	0.039668464893104244	0.4922376119595333
1.216520650813516	0.8101696333474657	1.6232180087691368e-09	0.04166334039608507	0.5115889303545637
1.2340425531914896	0.8332104645994983	1.4554743009983938e-09	0.04373757181504512	0.531247751686163
1.2515644555694614	0.8563816081314095	1.3046646492578988e-09	0.04589306864441087	0.5511917316098194
1.2690863579474332	0.8796584501672161	1.169122214678016e-09	0.04813171547890152	0.571396934262768
1.2866082603254068	0.9030155750922935	1.0473397687044168e-09	0.050455367042608786	0.5918378556549597
1.3041301627033786	0.9264268114003597	9.379548653653495e-10	0.052865843052758	0.6124874547321186
1.3216520650813521	0.9498652813353216	8.39736345430313e-10	0.05536492292463762	0.6333171922303334
1.339173967459324	0.9733034541348075	7.515720572776548e-10	0.05795434032510008	0.6542970773985713
1.3566958698372957	0.9967132027636996	6.724576888248633e-10	0.06063577758298425	0.6753957226205851
1.3742177722152693	1.0200658640072806	6.014866136624975e-10	0.06341085996573637	0.6965804059207232
1.391739674593241	1.043332301775323	5.378406626241055e-10	0.06628114983245657	0.717817141289923
1.409261576971213	1.0664829734503616	4.807817394731676e-10	0.0692481406745405	0.7390707567186744
1.4267834793491865	1.08948799909565	4.2964420624204477e-10	0.07231325105601402	0.7603049797734148
1.4443053817271583	1.112317233321209	3.8382797006109526e-10	0.07547781846659533	0.7814825305021276
1.46182728410513	1.1349403395898336	3.4279220911114204e-10	0.0787430931014341	0.8025652214041331
1.4793491864831037	1.1573268667290644	3.06049680657707e-10	0.0821102315823678	0.8235140641485317
1.4968710888610754	1.179446327400227	2.731615590165414e-10	0.08558029063642067	0.8442893826760879
1.514392991239049	1.201268278261634	2.4373275579090576e-10	0.089154220748123	0.8648509322707467
1.5319148936170208	1.2227624015499645	2.1740767884260577e-10	0.09283285980303728	0.8851580241398601
1.5494367959949926	1.2438985877921493	1.9386639023948253e-10	0.09661692674068255	0.905169654997213
1.5669586983729662	1.2646470193493138	1.7282112688909257e-10	0.10050701523577459	0.9248446411000998
1.584480600750938	1.2849782544851378	1.5401315074590757e-10	0.10450358742741392	0.9441417561517645
1.6020025031289116	1.304863311643029	1.372098983906953e-10	0.108606967716505	0.963019872443656
1.6195244055068834	1.3242737536100013	1.2220240244705383e-10	0.1128173366522745	0.9814381045784754
1.6370463078848552	1.343181771240274	1.0880295974064396e-10	0.11713472492931767	0.9993559550855188
1.6545682102628287	1.3615602664081452	9.684302334010856e-11	0.12155900751705404	1.016733461214257
1.6720901126408005	1.379382933857962	8.61712976613064e-11	0.12608989794389683	1.0335313421710994
1.6896120150187723	1.3966243416189006	7.665201768410779e-11	0.13072694275877522	1.0497111460478965
1.707133917396746	1.4132600096537493	6.816339503780097e-11	0.13546951619289596	1.0652353956791418
1.7246558197747177	1.4292664864141784	6.059621527029768e-11	0.14031681504482163	1.08006773265841
1.7421777221526895	1.4446214229798915	5.385257204005936e-11	0.14526785381203755	1.094173058743249
1.759699624530663	1.45930364446561	4.784472526920926e-11	0.1503214600921747	1.1075176738816608
1.7772215269086349	1.47329321838816	4.2494071481938946e-11	0.15547627027698427	1.1200694101026547
1.7947434292866085	1.4865715196958271	3.773021563365596e-11	0.16073072556198442	1.1317977605279488
1.8122653316645803	1.4991212921736075	3.349013472212539e-11	0.1660830682944085	1.1426740027817641
1.829787234042552	1.5109267059511096	2.9717424370141754e-11	0.17153133868174117	1.1526713161008244
1.8473091364205256	1.5219734108543415	2.6361620387563732e-11	0.17707337188263053	1.1617648914767704
1.8648310387984974	1.5322485853586338	2.3377588065576528e-11	0.18270679550140836	1.169932034198301
1.882352941176471	1.541740980917261	2.0724972634164813e-11	0.18842902750677962	1.1771522582000797
1.8998748435544428	1.5504409614588741	1.836770493072724e-11	0.19423727459444443	1.1834073716695341
1.9173967459324146	1.5583405378666428	1.6273556888801135e-11	0.20012853101256883	1.188681553410973
1.9349186483103882	1.5654333972727683	1.4413741965916566e-11	0.20609957786800878	1.1929614195183884
1.95244055068836	1.5717149270237971	1.2762556093042335e-11	0.2121469829301305	1.196236079963724
1.9699624530663318	1.5771822331947678	1.129705514906536e-11	0.21826710094789117	1.1984971847657537
1.9874843554443054	1.5818341535534863	9.996765345971061e-12	0.22445607449454882	1.1997389594656112
2.005006257822277	1.5856712649001379	8.84342325729825e-12	0.230709835353018	1.1999582296980278
2.022528160200249	1.5886958847317718	7.820742537169468e-12	0.23702410645342414	1.199154434711946
2.0400500625782225	1.5909120672058363	6.91420466262246e-12	0.2433944043728453	1.1973296297599014
2.0575719649561943	1.5923255934018	6.110871290702208e-12	0.24981604240561292	1.1944884773419298
2.075093867334168	1.592943955904763	5.399216056232632e-12	0.2562841342108375	1.190638227356204
2.0926157697121397	1.592776337759746	4.7689738485622274e-12	0.2627935980420157	1.185788686274678
2.1101376720901115	1.5918335858699266	4.2110057978650435e-12	0.2693391615617659	1.1799521755271583
2.127659574468085	1.5901281789362485	3.7171783756238565e-12	0.27591536724279003	1.1731434793409834
2.145181476846057	1.5876741900595537	3.280255171379556e-12	0.2825165783542208	1.1653797823453553
2.1627033792240304	1.5844872441494202	2.893800050236015e-12	0.2891369855305011	1.156680597308864
2.1802252816020022	1.5805844703062166	2.552090524346701e-12	0.29577061391787357	1.147067683435494
2.197747183979974	1.5759844493642867	2.250040287943232e-12	0.30241133089150873	1.1365649556978459
2.2152690863579476	1.5707071568046391	1.9831299705558343e-12	0.30905285433416596	1.1251983857362524
2.2327909887359194	1.5647739012648372	1.747345257965662e-12	0.3156887614651861	1.1129958948983625
2.250312891113891	1.5582072588919134	1.5391216160794298e-12	0.3223124982064892	1.0999872400354145
2.267834793491865	1.551031003801002	1.355294930196883e-12	0.32891738907011964	1.0862038927085396
2.2853566958698366	1.543270034917818	1.193057441840526e-12	0.33549664754978975	1.0716789124906936
2.3028785982478084	1.534950299497128	1.0499184281563453e-12	0.34204338699679515	1.056446815077105
